batch_size,num_workers,warmup_steps,measured_steps,setup_s,first_batch_s,mean_batch_s,p50_batch_s,p90_batch_s,p99_batch_s,batches_per_s,samples_per_s,approx_payload_mb,rss_before_mb,rss_after_setup_mb,rss_after_run_mb
64,4,1,2,37.42692073597573,46.91217401402537,0.2275882179965265,0.2275882179965265,0.36928762999596076,0.40116999769583345,4.393900566571782,281.20963626059404,24.0001220703125,1945.54296875,2601.81640625,2620.53515625
64,8,1,2,38.01374731498072,47.98131368501345,0.07980589350336231,0.07980589350336231,0.14360587949049658,0.1579608763376018,12.530402907623218,801.945786087886,24.0001220703125,2009.5234375,3164.9453125,3165.18359375
64,12,1,2,38.08979656099109,47.61223329103086,0.25952411847538315,0.25952411847538315,0.3409245564776938,0.35923965502821376,3.8532064221031304,246.60521101460034,24.0001220703125,2548.2265625,3685.22265625,3686.7421875
